date,phase,model,target,seed,dockq_abag,global_iptm,pair_iptm_abag,success,notes
2026-07-13,Diverse-Fv,AF2-Multimer,9LY5,2,0.066,0.46,,False,rank1 model2; DockQ(Ab-Ag) C-A 0.066 / C-B 0.105; pair ipTM NA(AF2-M); ptm 0.6; mean pLDDT 84.3
2026-07-13,Diverse-Fv,AF2-Multimer,9LY5,5,0.043,0.46,,False,rank2 model5; DockQ(Ab-Ag) C-A 0.043 / C-B 0.047; pair ipTM NA(AF2-M); ptm 0.6; mean pLDDT 79.2
2026-07-13,Diverse-Fv,AF2-Multimer,9LY5,1,0.049,0.46,,False,rank3 model1; DockQ(Ab-Ag) C-A 0.049 / C-B 0.061; pair ipTM NA(AF2-M); ptm 0.6; mean pLDDT 79.7
2026-07-13,Diverse-Fv,AF2-Multimer,9LY5,4,0.034,0.45,,False,rank4 model4; DockQ(Ab-Ag) C-A 0.034 / C-B 0.036; pair ipTM NA(AF2-M); ptm 0.59; mean pLDDT 82.0
2026-07-13,Diverse-Fv,AF2-Multimer,9LY5,3,0.052,0.44,,False,rank5 model3; DockQ(Ab-Ag) C-A 0.052 / C-B 0.056; pair ipTM NA(AF2-M); ptm 0.58; mean pLDDT 83.0
2026-07-13,Diverse-Fv,tFold-Ag,9LY5,42,0.016,0.177,,False,seed42; DockQ(Ab-Ag) C-A 0.016 / C-B 0.018; pair ipTM NA(tFold global만); ptm 0.5844; lDDT-Ca 0.8425; antigen lDDT 0.7275; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9LY5,43,0.015,0.215,,False,seed43; DockQ(Ab-Ag) C-A 0.015 / C-B 0.016; pair ipTM NA(tFold global만); ptm 0.6024; lDDT-Ca 0.8237; antigen lDDT 0.6856; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9LY5,44,0.015,0.201,,False,seed44; DockQ(Ab-Ag) C-A 0.015 / C-B 0.017; pair ipTM NA(tFold global만); ptm 0.5952; lDDT-Ca 0.827; antigen lDDT 0.6933; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9LY5,45,0.017,0.162,,False,seed45; DockQ(Ab-Ag) C-A 0.017 / C-B 0.019; pair ipTM NA(tFold global만); ptm 0.5793; lDDT-Ca 0.8352; antigen lDDT 0.717; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9LY5,46,0.016,0.235,,False,seed46; DockQ(Ab-Ag) C-A 0.016 / C-B 0.017; pair ipTM NA(tFold global만); ptm 0.6087; lDDT-Ca 0.8378; antigen lDDT 0.7166; MSA=항체free/항원only
2026-07-13,Diverse-Fab,AF2-Multimer,9MQR,4,0.04,0.43,,False,rank1 model4; DockQ(Ab-Ag) A-D 0.076 / A-E 0.040; pair ipTM NA(AF2-M); ptm 0.55; mean pLDDT 79.1
2026-07-13,Diverse-Fab,AF2-Multimer,9MQR,2,0.025,0.43,,False,rank2 model2; DockQ(Ab-Ag) A-D 0.114 / A-E 0.025; pair ipTM NA(AF2-M); ptm 0.55; mean pLDDT 79.4
2026-07-13,Diverse-Fab,AF2-Multimer,9MQR,5,0.043,0.43,,False,rank3 model5; DockQ(Ab-Ag) A-D 0.080 / A-E 0.043; pair ipTM NA(AF2-M); ptm 0.55; mean pLDDT 79.9
2026-07-13,Diverse-Fab,AF2-Multimer,9MQR,1,0.023,0.43,,False,rank4 model1; DockQ(Ab-Ag) A-D 0.086 / A-E 0.023; pair ipTM NA(AF2-M); ptm 0.55; mean pLDDT 80.4
2026-07-13,Diverse-Fab,AF2-Multimer,9MQR,3,0.033,0.42,,False,rank5 model3; DockQ(Ab-Ag) A-D 0.105 / A-E 0.033; pair ipTM NA(AF2-M); ptm 0.54; mean pLDDT 81.9
2026-07-13,Diverse-Fab,tFold-Ag,9MQR,42,0.009,0.196,,False,seed42; DockQ(Ab-Ag) A-D 0.034 / A-E 0.009; pair ipTM NA(tFold global만); ptm 0.5464; lDDT-Ca 0.8702; antigen lDDT 0.8504; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9MQR,43,0.009,0.213,,False,seed43; DockQ(Ab-Ag) A-D 0.034 / A-E 0.009; pair ipTM NA(tFold global만); ptm 0.5549; lDDT-Ca 0.8792; antigen lDDT 0.8672; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9MQR,44,0.01,0.194,,False,seed44; DockQ(Ab-Ag) A-D 0.034 / A-E 0.010; pair ipTM NA(tFold global만); ptm 0.543; lDDT-Ca 0.8716; antigen lDDT 0.855; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9MQR,45,0.01,0.2,,False,seed45; DockQ(Ab-Ag) A-D 0.034 / A-E 0.010; pair ipTM NA(tFold global만); ptm 0.5473; lDDT-Ca 0.8683; antigen lDDT 0.8447; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9MQR,46,0.011,0.196,,False,seed46; DockQ(Ab-Ag) A-D 0.034 / A-E 0.011; pair ipTM NA(tFold global만); ptm 0.5422; lDDT-Ca 0.8716; antigen lDDT 0.8546; MSA=항체free/항원only
2026-07-13,Diverse-Fv,AF2-Multimer,9MQR,4,0.03,0.45,,False,rank1 model4; DockQ(Ab-Ag) A-D 0.148 / A-E 0.030; pair ipTM NA(AF2-M); ptm 0.57; mean pLDDT 82.8
2026-07-13,Diverse-Fv,AF2-Multimer,9MQR,2,0.013,0.43,,False,rank2 model2; DockQ(Ab-Ag) A-D 0.060 / A-E 0.013; pair ipTM NA(AF2-M); ptm 0.56; mean pLDDT 78.2
2026-07-13,Diverse-Fv,AF2-Multimer,9MQR,5,0.044,0.43,,False,rank3 model5; DockQ(Ab-Ag) A-D 0.097 / A-E 0.044; pair ipTM NA(AF2-M); ptm 0.55; mean pLDDT 79.1
2026-07-13,Diverse-Fv,AF2-Multimer,9MQR,3,0.042,0.43,,False,rank4 model3; DockQ(Ab-Ag) A-D 0.077 / A-E 0.042; pair ipTM NA(AF2-M); ptm 0.55; mean pLDDT 81.8
2026-07-13,Diverse-Fv,AF2-Multimer,9MQR,1,0.024,0.42,,False,rank5 model1; DockQ(Ab-Ag) A-D 0.152 / A-E 0.024; pair ipTM NA(AF2-M); ptm 0.55; mean pLDDT 79.7
2026-07-13,Diverse-Fv,tFold-Ag,9MQR,42,0.009,0.22,,False,seed42; DockQ(Ab-Ag) A-D 0.035 / A-E 0.009; pair ipTM NA(tFold global만); ptm 0.5533; lDDT-Ca 0.8702; antigen lDDT 0.8541; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9MQR,43,0.01,0.202,,False,seed43; DockQ(Ab-Ag) A-D 0.035 / A-E 0.010; pair ipTM NA(tFold global만); ptm 0.5424; lDDT-Ca 0.8598; antigen lDDT 0.8341; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9MQR,44,0.009,0.219,,False,seed44; DockQ(Ab-Ag) A-D 0.035 / A-E 0.009; pair ipTM NA(tFold global만); ptm 0.5494; lDDT-Ca 0.8677; antigen lDDT 0.8519; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9MQR,45,0.009,0.227,,False,seed45; DockQ(Ab-Ag) A-D 0.035 / A-E 0.009; pair ipTM NA(tFold global만); ptm 0.5533; lDDT-Ca 0.8727; antigen lDDT 0.856; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9MQR,46,0.009,0.233,,False,seed46; DockQ(Ab-Ag) A-D 0.035 / A-E 0.009; pair ipTM NA(tFold global만); ptm 0.5538; lDDT-Ca 0.8758; antigen lDDT 0.8633; MSA=항체free/항원only
2026-07-13,Diverse-Fab,AF2-Multimer,9KKJ,5,0.051,0.72,,False,rank1 model5; DockQ(Ab-Ag) A-H 0.052 / A-L 0.051; pair ipTM NA(AF2-M); ptm 0.81; mean pLDDT 88.3
2026-07-13,Diverse-Fab,AF2-Multimer,9KKJ,4,0.042,0.72,,False,rank2 model4; DockQ(Ab-Ag) A-H 0.054 / A-L 0.042; pair ipTM NA(AF2-M); ptm 0.81; mean pLDDT 89.4
2026-07-13,Diverse-Fab,AF2-Multimer,9KKJ,3,0.131,0.72,,False,rank3 model3; DockQ(Ab-Ag) A-H 0.181 / A-L 0.131; pair ipTM NA(AF2-M); ptm 0.81; mean pLDDT 89.6
2026-07-13,Diverse-Fab,AF2-Multimer,9KKJ,1,0.049,0.71,,False,rank4 model1; DockQ(Ab-Ag) A-H 0.062 / A-L 0.049; pair ipTM NA(AF2-M); ptm 0.8; mean pLDDT 88.6
2026-07-13,Diverse-Fab,AF2-Multimer,9KKJ,2,0.081,0.71,,False,rank5 model2; DockQ(Ab-Ag) A-H 0.108 / A-L 0.081; pair ipTM NA(AF2-M); ptm 0.8; mean pLDDT 88.9
2026-07-13,Diverse-Fab,tFold-Ag,9KKJ,42,0.009,0.156,,False,seed42; DockQ(Ab-Ag) A-H 0.013 / A-L 0.009; pair ipTM NA(tFold global만); ptm 0.742; lDDT-Ca 0.8652; antigen lDDT 0.72; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9KKJ,43,0.01,0.143,,False,seed43; DockQ(Ab-Ag) A-H 0.013 / A-L 0.010; pair ipTM NA(tFold global만); ptm 0.7416; lDDT-Ca 0.8763; antigen lDDT 0.7649; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9KKJ,44,0.012,0.152,,False,seed44; DockQ(Ab-Ag) A-H 0.013 / A-L 0.012; pair ipTM NA(tFold global만); ptm 0.7435; lDDT-Ca 0.8518; antigen lDDT 0.6816; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9KKJ,45,0.01,0.149,,False,seed45; DockQ(Ab-Ag) A-H 0.013 / A-L 0.010; pair ipTM NA(tFold global만); ptm 0.7421; lDDT-Ca 0.8725; antigen lDDT 0.7529; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9KKJ,46,0.008,0.146,,False,seed46; DockQ(Ab-Ag) A-H 0.013 / A-L 0.008; pair ipTM NA(tFold global만); ptm 0.7439; lDDT-Ca 0.8716; antigen lDDT 0.7417; MSA=항체free/항원only
2026-07-13,Diverse-Fv,AF2-Multimer,9KKJ,1,0.057,0.61,,False,rank1 model1; DockQ(Ab-Ag) A-H 0.061 / A-L 0.057; pair ipTM NA(AF2-M); ptm 0.73; mean pLDDT 85.3
2026-07-13,Diverse-Fv,AF2-Multimer,9KKJ,4,0.043,0.6,,False,rank2 model4; DockQ(Ab-Ag) A-H 0.068 / A-L 0.043; pair ipTM NA(AF2-M); ptm 0.73; mean pLDDT 86.2
2026-07-13,Diverse-Fv,AF2-Multimer,9KKJ,2,0.065,0.6,,False,rank3 model2; DockQ(Ab-Ag) A-H 0.091 / A-L 0.065; pair ipTM NA(AF2-M); ptm 0.72; mean pLDDT 86.2
2026-07-13,Diverse-Fv,AF2-Multimer,9KKJ,5,0.051,0.6,,False,rank4 model5; DockQ(Ab-Ag) A-H 0.055 / A-L 0.051; pair ipTM NA(AF2-M); ptm 0.72; mean pLDDT 83.9
2026-07-13,Diverse-Fv,AF2-Multimer,9KKJ,3,0.045,0.59,,False,rank5 model3; DockQ(Ab-Ag) A-H 0.058 / A-L 0.045; pair ipTM NA(AF2-M); ptm 0.72; mean pLDDT 86.2
2026-07-13,Diverse-Fv,tFold-Ag,9KKJ,42,0.018,0.323,,False,seed42; DockQ(Ab-Ag) A-H 0.018 / A-L 0.032; pair ipTM NA(tFold global만); ptm 0.7215; lDDT-Ca 0.909; antigen lDDT 0.8468; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9KKJ,43,0.018,0.185,,False,seed43; DockQ(Ab-Ag) A-H 0.018 / A-L 0.038; pair ipTM NA(tFold global만); ptm 0.679; lDDT-Ca 0.9027; antigen lDDT 0.8279; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9KKJ,44,0.018,0.182,,False,seed44; DockQ(Ab-Ag) A-H 0.018 / A-L 0.021; pair ipTM NA(tFold global만); ptm 0.68; lDDT-Ca 0.897; antigen lDDT 0.8083; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9KKJ,45,0.018,0.251,,False,seed45; DockQ(Ab-Ag) A-H 0.018 / A-L 0.030; pair ipTM NA(tFold global만); ptm 0.6954; lDDT-Ca 0.9116; antigen lDDT 0.8541; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9KKJ,46,0.018,0.249,,False,seed46; DockQ(Ab-Ag) A-H 0.018 / A-L 0.030; pair ipTM NA(tFold global만); ptm 0.6989; lDDT-Ca 0.9095; antigen lDDT 0.8463; MSA=항체free/항원only
2026-07-13,Diverse-Fab,AF2-Multimer,9W43,3,0.066,0.76,,False,rank1 model3; DockQ(Ab-Ag) C-A 0.067 / C-B 0.066; pair ipTM NA(AF2-M); ptm 0.83; mean pLDDT 89.5
2026-07-13,Diverse-Fab,AF2-Multimer,9W43,4,0.063,0.76,,False,rank2 model4; DockQ(Ab-Ag) C-A 0.063 / C-B 0.063; pair ipTM NA(AF2-M); ptm 0.83; mean pLDDT 88.8
2026-07-13,Diverse-Fab,AF2-Multimer,9W43,1,0.062,0.75,,False,rank3 model1; DockQ(Ab-Ag) C-A 0.064 / C-B 0.062; pair ipTM NA(AF2-M); ptm 0.83; mean pLDDT 87.4
2026-07-13,Diverse-Fab,AF2-Multimer,9W43,5,0.065,0.74,,False,rank4 model5; DockQ(Ab-Ag) C-A 0.065 / C-B 0.065; pair ipTM NA(AF2-M); ptm 0.81; mean pLDDT 86.2
2026-07-13,Diverse-Fab,AF2-Multimer,9W43,2,0.074,0.72,,False,rank5 model2; DockQ(Ab-Ag) C-A 0.076 / C-B 0.074; pair ipTM NA(AF2-M); ptm 0.79; mean pLDDT 88.6
2026-07-13,Diverse-Fab,tFold-Ag,9W43,42,0.018,0.159,,False,seed42; DockQ(Ab-Ag) C-A 0.018 / C-B 0.020; pair ipTM NA(tFold global만); ptm 0.772; lDDT-Ca 0.8568; antigen lDDT 0.5302; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9W43,43,0.022,0.141,,False,seed43; DockQ(Ab-Ag) C-A 0.022 / C-B 0.026; pair ipTM NA(tFold global만); ptm 0.7683; lDDT-Ca 0.8453; antigen lDDT 0.4765; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9W43,44,0.014,0.145,,False,seed44; DockQ(Ab-Ag) C-A 0.014 / C-B 0.017; pair ipTM NA(tFold global만); ptm 0.7688; lDDT-Ca 0.8604; antigen lDDT 0.567; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9W43,45,0.016,0.149,,False,seed45; DockQ(Ab-Ag) C-A 0.016 / C-B 0.019; pair ipTM NA(tFold global만); ptm 0.7735; lDDT-Ca 0.8628; antigen lDDT 0.5704; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9W43,46,0.016,0.147,,False,seed46; DockQ(Ab-Ag) C-A 0.016 / C-B 0.018; pair ipTM NA(tFold global만); ptm 0.7734; lDDT-Ca 0.8625; antigen lDDT 0.5737; MSA=항체free/항원only
2026-07-13,Diverse-Fv,AF2-Multimer,9W43,1,0.063,0.68,,False,rank1 model1; DockQ(Ab-Ag) C-A 0.063 / C-B 0.064; pair ipTM NA(AF2-M); ptm 0.78; mean pLDDT 85.6
2026-07-13,Diverse-Fv,AF2-Multimer,9W43,4,0.063,0.68,,False,rank2 model4; DockQ(Ab-Ag) C-A 0.063 / C-B 0.065; pair ipTM NA(AF2-M); ptm 0.78; mean pLDDT 86.4
2026-07-13,Diverse-Fv,AF2-Multimer,9W43,5,0.062,0.66,,False,rank3 model5; DockQ(Ab-Ag) C-A 0.062 / C-B 0.063; pair ipTM NA(AF2-M); ptm 0.76; mean pLDDT 84.1
2026-07-13,Diverse-Fv,AF2-Multimer,9W43,3,0.068,0.64,,False,rank4 model3; DockQ(Ab-Ag) C-A 0.068 / C-B 0.069; pair ipTM NA(AF2-M); ptm 0.76; mean pLDDT 85.9
2026-07-13,Diverse-Fv,AF2-Multimer,9W43,2,0.063,0.64,,False,rank5 model2; DockQ(Ab-Ag) C-A 0.063 / C-B 0.063; pair ipTM NA(AF2-M); ptm 0.76; mean pLDDT 84.7
2026-07-13,Diverse-Fv,tFold-Ag,9W43,42,0.068,0.543,,False,seed42; DockQ(Ab-Ag) C-A 0.069 / C-B 0.068; pair ipTM NA(tFold global만); ptm 0.8286; lDDT-Ca 0.9204; antigen lDDT 0.8075; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9YC6,42,0.027,0.179,,False,seed42; DockQ(Ab-Ag) U-H 0.077 / U-L 0.027; pair ipTM NA(tFold global만); ptm 0.6186; lDDT-Ca 0.8604; antigen lDDT 0.7858; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9YC6,43,0.01,0.199,,False,seed43; DockQ(Ab-Ag) U-H 0.010 / U-L 0.046; pair ipTM NA(tFold global만); ptm 0.6274; lDDT-Ca 0.8695; antigen lDDT 0.8042; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9YC6,44,0.008,0.22,,False,seed44; DockQ(Ab-Ag) U-H 0.008 / U-L 0.013; pair ipTM NA(tFold global만); ptm 0.6349; lDDT-Ca 0.8755; antigen lDDT 0.812; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9YC6,45,0.011,0.202,,False,seed45; DockQ(Ab-Ag) U-H 0.011 / U-L 0.093; pair ipTM NA(tFold global만); ptm 0.6285; lDDT-Ca 0.8746; antigen lDDT 0.8117; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9YC6,46,0.007,0.234,,False,seed46; DockQ(Ab-Ag) U-H 0.007 / U-L 0.007; pair ipTM NA(tFold global만); ptm 0.6409; lDDT-Ca 0.8346; antigen lDDT 0.7083; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9YC6,42,0.007,0.309,,False,seed42; DockQ(Ab-Ag) U-H 0.007 / U-L 0.009; pair ipTM NA(tFold global만); ptm 0.5994; lDDT-Ca 0.8986; antigen lDDT 0.8598; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9YC6,43,0.007,0.359,,False,seed43; DockQ(Ab-Ag) U-H 0.007 / U-L 0.008; pair ipTM NA(tFold global만); ptm 0.63; lDDT-Ca 0.9017; antigen lDDT 0.8639; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9YC6,44,0.007,0.328,,False,seed44; DockQ(Ab-Ag) U-H 0.007 / U-L 0.008; pair ipTM NA(tFold global만); ptm 0.6178; lDDT-Ca 0.9035; antigen lDDT 0.8684; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9YC6,45,0.009,0.497,,False,seed45; DockQ(Ab-Ag) U-H 0.009 / U-L 0.009; pair ipTM NA(tFold global만); ptm 0.6994; lDDT-Ca 0.9009; antigen lDDT 0.8636; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9YC6,46,0.008,0.461,,False,seed46; DockQ(Ab-Ag) U-H 0.008 / U-L 0.009; pair ipTM NA(tFold global만); ptm 0.6807; lDDT-Ca 0.9013; antigen lDDT 0.8635; MSA=항체free/항원only
2026-07-13,Diverse-Fab,AF2-Multimer,9J4C,5,0.015,0.36,,False,rank1 model5; DockQ(Ab-Ag) A-H 0.015 / A-L 0.040; pair ipTM NA(AF2-M); ptm 0.61; mean pLDDT 89.7
2026-07-13,Diverse-Fab,AF2-Multimer,9J4C,4,0.015,0.35,,False,rank2 model4; DockQ(Ab-Ag) A-H 0.015 / A-L 0.046; pair ipTM NA(AF2-M); ptm 0.61; mean pLDDT 90.1
2026-07-13,Diverse-Fab,AF2-Multimer,9J4C,3,0.007,0.35,,False,rank3 model3; DockQ(Ab-Ag) A-H 0.007 / A-L 0.017; pair ipTM NA(AF2-M); ptm 0.61; mean pLDDT 90.1
2026-07-13,Diverse-Fab,AF2-Multimer,9J4C,1,0.004,0.34,,False,rank4 model1; DockQ(Ab-Ag) A-H 0.004 / A-L 0.008; pair ipTM NA(AF2-M); ptm 0.6; mean pLDDT 90.2
2026-07-13,Diverse-Fab,AF2-Multimer,9J4C,2,0.006,0.34,,False,rank5 model2; DockQ(Ab-Ag) A-H 0.006 / A-L 0.010; pair ipTM NA(AF2-M); ptm 0.6; mean pLDDT 89.7
2026-07-13,Diverse-Fab,tFold-Ag,9J4C,42,0.006,0.207,,False,seed42; DockQ(Ab-Ag) A-H 0.011 / A-L 0.006; pair ipTM NA(tFold global만); ptm 0.5878; lDDT-Ca 0.7838; antigen lDDT 0.7389; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9J4C,43,0.007,0.208,,False,seed43; DockQ(Ab-Ag) A-H 0.011 / A-L 0.007; pair ipTM NA(tFold global만); ptm 0.5889; lDDT-Ca 0.7916; antigen lDDT 0.7544; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9J4C,44,0.007,0.21,,False,seed44; DockQ(Ab-Ag) A-H 0.011 / A-L 0.007; pair ipTM NA(tFold global만); ptm 0.5863; lDDT-Ca 0.8056; antigen lDDT 0.7726; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9J4C,45,0.007,0.216,,False,seed45; DockQ(Ab-Ag) A-H 0.011 / A-L 0.007; pair ipTM NA(tFold global만); ptm 0.5866; lDDT-Ca 0.8; antigen lDDT 0.7657; MSA=항체free/항원only
2026-07-13,Diverse-Fab,tFold-Ag,9J4C,46,0.007,0.22,,False,seed46; DockQ(Ab-Ag) A-H 0.011 / A-L 0.007; pair ipTM NA(tFold global만); ptm 0.5848; lDDT-Ca 0.7929; antigen lDDT 0.7559; MSA=항체free/항원only
2026-07-13,Diverse-Fv,AF2-Multimer,9J4C,2,0.172,0.31,,False,rank1 model2; DockQ(Ab-Ag) A-H 0.172 / A-L 0.224; pair ipTM NA(AF2-M); ptm 0.72; mean pLDDT 89.6
2026-07-13,Diverse-Fv,AF2-Multimer,9J4C,3,0.005,0.27,,False,rank2 model3; DockQ(Ab-Ag) A-H 0.005 / A-L 0.009; pair ipTM NA(AF2-M); ptm 0.72; mean pLDDT 89.2
2026-07-13,Diverse-Fv,AF2-Multimer,9J4C,4,0.008,0.27,,False,rank3 model4; DockQ(Ab-Ag) A-H 0.008 / A-L 0.031; pair ipTM NA(AF2-M); ptm 0.71; mean pLDDT 89.9
2026-07-13,Diverse-Fv,AF2-Multimer,9J4C,1,0.005,0.27,,False,rank4 model1; DockQ(Ab-Ag) A-H 0.005 / A-L 0.011; pair ipTM NA(AF2-M); ptm 0.72; mean pLDDT 89.8
2026-07-13,Diverse-Fv,AF2-Multimer,9J4C,5,0.006,0.27,,False,rank5 model5; DockQ(Ab-Ag) A-H 0.006 / A-L 0.016; pair ipTM NA(AF2-M); ptm 0.71; mean pLDDT 88.9
2026-07-13,Diverse-Fv,tFold-Ag,9J4C,42,0.011,0.229,,False,seed42; DockQ(Ab-Ag) A-H 0.022 / A-L 0.011; pair ipTM NA(tFold global만); ptm 0.6744; lDDT-Ca 0.8046; antigen lDDT 0.7854; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9J4C,43,0.009,0.212,,False,seed43; DockQ(Ab-Ag) A-H 0.022 / A-L 0.009; pair ipTM NA(tFold global만); ptm 0.6755; lDDT-Ca 0.8087; antigen lDDT 0.7902; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9J4C,44,0.012,0.239,,False,seed44; DockQ(Ab-Ag) A-H 0.022 / A-L 0.012; pair ipTM NA(tFold global만); ptm 0.6806; lDDT-Ca 0.8069; antigen lDDT 0.7889; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9J4C,45,0.012,0.224,,False,seed45; DockQ(Ab-Ag) A-H 0.022 / A-L 0.012; pair ipTM NA(tFold global만); ptm 0.6743; lDDT-Ca 0.7847; antigen lDDT 0.7613; MSA=항체free/항원only
2026-07-13,Diverse-Fv,tFold-Ag,9J4C,46,0.013,0.229,,False,seed46; DockQ(Ab-Ag) A-H 0.022 / A-L 0.013; pair ipTM NA(tFold global만); ptm 0.6831; lDDT-Ca 0.7836; antigen lDDT 0.761; MSA=항체free/항원only
2026-07-13,Diverse-Fv,AF2-Multimer,9Y0A,3,0.047,0.62,,False,rank1 model3; DockQ(Ab-Ag) C-A 0.050 / C-B 0.047; pair ipTM NA(AF2-M); ptm 0.72; mean pLDDT 89.3
2026-07-13,Diverse-Fv,AF2-Multimer,9Y0A,4,0.042,0.56,,False,rank2 model4; DockQ(Ab-Ag) C-A 0.043 / C-B 0.042; pair ipTM NA(AF2-M); ptm 0.68; mean pLDDT 88.8
2026-07-13,Diverse-Fv,AF2-Multimer,9Y0A,5,0.029,0.5,,False,rank3 model5; DockQ(Ab-Ag) C-A 0.029 / C-B 0.029; pair ipTM NA(AF2-M); ptm 0.63; mean pLDDT 85.9
2026-07-13,Diverse-Fv,AF2-Multimer,9Y0A,1,0.04,0.49,,False,rank4 model1; DockQ(Ab-Ag) C-A 0.040 / C-B 0.040; pair ipTM NA(AF2-M); ptm 0.63; mean pLDDT 85.1
2026-07-13,Diverse-Fv,AF2-Multimer,9Y0A,2,0.032,0.48,,False,rank5 model2; DockQ(Ab-Ag) C-A 0.033 / C-B 0.032; pair ipTM NA(AF2-M); ptm 0.62; mean pLDDT 86.3
2026-07-13,Diverse-Fab,AF2-Multimer,9YC6,2,0.069,0.74,,False,rank1 model2; DockQ(Ab-Ag) U-H 0.536 / U-L 0.069; pair ipTM NA(AF2-M); ptm 0.78; mean pLDDT 89.1
2026-07-13,Diverse-Fab,AF2-Multimer,9YC6,3,0.03,0.62,,False,rank2 model3; DockQ(Ab-Ag) U-H 0.085 / U-L 0.030; pair ipTM NA(AF2-M); ptm 0.69; mean pLDDT 87.7
2026-07-13,Diverse-Fab,AF2-Multimer,9YC6,1,0.029,0.57,,False,rank3 model1; DockQ(Ab-Ag) U-H 0.074 / U-L 0.029; pair ipTM NA(AF2-M); ptm 0.66; mean pLDDT 87.5
2026-07-13,Diverse-Fab,AF2-Multimer,9YC6,5,0.03,0.56,,False,rank4 model5; DockQ(Ab-Ag) U-H 0.086 / U-L 0.030; pair ipTM NA(AF2-M); ptm 0.64; mean pLDDT 86.1
2026-07-13,Diverse-Fab,AF2-Multimer,9YC6,4,0.08,0.53,,False,rank5 model4; DockQ(Ab-Ag) U-H 0.466 / U-L 0.080; pair ipTM NA(AF2-M); ptm 0.62; mean pLDDT 86.1
2026-07-13,Diverse-Fv,AF2-Multimer,9YC6,3,0.043,0.59,,False,rank1 model3; DockQ(Ab-Ag) U-H 0.078 / U-L 0.043; pair ipTM NA(AF2-M); ptm 0.68; mean pLDDT 87.1
2026-07-13,Diverse-Fv,AF2-Multimer,9YC6,5,0.044,0.57,,False,rank2 model5; DockQ(Ab-Ag) U-H 0.068 / U-L 0.044; pair ipTM NA(AF2-M); ptm 0.66; mean pLDDT 85.8
2026-07-13,Diverse-Fv,AF2-Multimer,9YC6,1,0.046,0.5,,False,rank3 model1; DockQ(Ab-Ag) U-H 0.089 / U-L 0.046; pair ipTM NA(AF2-M); ptm 0.6; mean pLDDT 85.3
2026-07-13,Diverse-Fv,AF2-Multimer,9YC6,2,0.04,0.46,,False,rank4 model2; DockQ(Ab-Ag) U-H 0.076 / U-L 0.040; pair ipTM NA(AF2-M); ptm 0.57; mean pLDDT 84.3
